Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Mileage_Group
Mercedes,E-Class,2015,4.7,Diesel,Automatic,239598,4,1,10008,Very High Mileage
Audi,Q5,2002,2.6,Electric,Semi-Automatic,271873,2,3,3862,Very High Mileage
Volkswagen,Tiguan,2009,1.2,Hybrid,Automatic,229601,2,2,5907,Very High Mileage
Honda,Civic,2001,2.2,Hybrid,Manual,45986,4,1,6680,Low Mileage
Mercedes,C-Class,2018,4.7,Hybrid,Automatic,284290,4,2,11014,Very High Mileage
Honda,Civic,2022,2.6,Hybrid,Semi-Automatic,193338,3,1,10433,High Mileage
Honda,Accord,2010,3.3,Hybrid,Automatic,115661,2,1,10586,Medium Mileage
Chevrolet,Impala,2022,1.1,Electric,Automatic,72509,5,2,13849,Low Mileage
BMW,X5,2008,2.0,Diesel,Automatic,166381,4,4,6672,High Mileage
Kia,Sportage,2015,4.1,Electric,Manual,63211,5,5,13435,Low Mileage
Mercedes,C-Class,2021,1.9,Electric,Semi-Automatic,251428,3,1,9271,Very High Mileage
Mercedes,C-Class,2000,4.3,Electric,Semi-Automatic,145135,5,1,7497,Medium Mileage
Honda,Accord,2005,1.1,Petrol,Automatic,97994,4,4,6240,Medium Mileage
Chevrolet,Malibu,2021,2.0,Petrol,Automatic,154699,5,1,10806,High Mileage
Honda,Accord,2001,1.4,Petrol,Semi-Automatic,287005,4,4,2000,Very High Mileage
Mercedes,GLA,2019,4.8,Hybrid,Automatic,248488,2,1,12130,Very High Mileage
Hyundai,Tucson,2001,2.1,Electric,Semi-Automatic,222692,2,2,4046,High Mileage
Chevrolet,Equinox,2023,4.0,Petrol,Semi-Automatic,147070,4,2,12058,Medium Mileage
BMW,3 Series,2006,3.1,Petrol,Manual,270680,3,2,3586,Very High Mileage
Hyundai,Elantra,2010,1.9,Hybrid,Semi-Automatic,266157,3,1,4676,Very High Mileage
Toyota,Corolla,2003,2.5,Petrol,Automatic,8549,4,3,8829,Low Mileage
Audi,A3,2004,2.0,Hybrid,Semi-Automatic,185876,2,4,4582,High Mileage
Volkswagen,Passat,2007,4.7,Petrol,Manual,181983,4,3,7260,High Mileage
Mercedes,E-Class,2004,1.6,Electric,Automatic,161978,5,4,7160,High Mileage
Volkswagen,Tiguan,2003,4.0,Electric,Semi-Automatic,70381,5,2,9592,Low Mileage
BMW,3 Series,2020,3.3,Diesel,Manual,159932,5,2,10201,High Mileage
Volkswagen,Golf,2011,2.9,Petrol,Semi-Automatic,106916,2,1,8161,Medium Mileage
BMW,5 Series,2016,2.9,Electric,Manual,149491,3,5,10810,Medium Mileage
Mercedes,GLA,2021,4.1,Electric,Manual,217505,3,4,12149,High Mileage
Hyundai,Tucson,2019,3.2,Diesel,Semi-Automatic,99797,3,2,11004,Medium Mileage
Audi,A4,2014,4.0,Diesel,Automatic,233087,3,3,9138,Very High Mileage
Toyota,Corolla,2013,4.9,Hybrid,Manual,191897,4,2,10062,High Mileage
Audi,A3,2004,2.7,Diesel,Semi-Automatic,125256,2,1,5494,Medium Mileage
Hyundai,Tucson,2022,1.6,Petrol,Semi-Automatic,203941,2,5,8221,High Mileage
BMW,3 Series,2011,2.9,Electric,Automatic,31425,4,2,13171,Low Mileage
Audi,Q5,2000,2.4,Diesel,Semi-Automatic,195146,5,2,2597,High Mileage
Ford,Fiesta,2008,2.7,Electric,Automatic,218774,5,1,8324,High Mileage
Toyota,Camry,2017,3.3,Diesel,Manual,279509,2,3,6909,Very High Mileage
Hyundai,Sonata,2008,1.4,Electric,Semi-Automatic,192410,5,3,6051,High Mileage
Honda,Accord,2012,4.5,Electric,Automatic,176770,4,5,12164,High Mileage
Kia,Sportage,2006,3.4,Hybrid,Automatic,235574,2,4,7088,Very High Mileage
Ford,Explorer,2008,2.1,Petrol,Manual,137146,5,5,5857,Medium Mileage
Ford,Focus,2015,1.9,Electric,Semi-Automatic,288636,3,5,6727,Very High Mileage
BMW,3 Series,2013,1.1,Electric,Semi-Automatic,8855,3,2,10922,Low Mileage
Kia,Optima,2007,4.0,Diesel,Automatic,19581,5,4,11308,Low Mileage
Kia,Optima,2012,4.7,Petrol,Automatic,124920,4,4,11401,Medium Mileage
BMW,X5,2014,3.1,Electric,Manual,115840,3,4,11083,Medium Mileage
Ford,Fiesta,2001,1.5,Petrol,Automatic,198784,4,1,3424,High Mileage
Audi,Q5,2014,1.8,Electric,Semi-Automatic,246787,2,1,7164,Very High Mileage
Audi,Q5,2021,3.5,Petrol,Manual,248083,2,5,8938,Very High Mileage
Ford,Fiesta,2015,2.3,Hybrid,Manual,208379,5,3,7732,High Mileage
BMW,5 Series,2016,3.3,Electric,Manual,239076,5,2,9418,Very High Mileage
Audi,A3,2022,1.3,Petrol,Semi-Automatic,161773,2,1,8764,High Mileage
Ford,Fiesta,2016,3.9,Hybrid,Automatic,187800,5,4,11544,High Mileage
Volkswagen,Tiguan,2012,1.2,Electric,Manual,148720,3,2,7925,Medium Mileage
Audi,Q5,2012,4.4,Electric,Manual,272487,3,1,8650,Very High Mileage
Toyota,RAV4,2020,3.0,Hybrid,Automatic,90797,4,2,13784,Medium Mileage
Honda,Accord,2009,4.8,Electric,Automatic,210063,3,1,10898,High Mileage
Volkswagen,Passat,2007,1.2,Hybrid,Manual,149432,4,3,5411,Medium Mileage
Mercedes,E-Class,2017,2.5,Petrol,Manual,170525,5,3,8289,High Mileage
Toyota,Corolla,2016,3.3,Diesel,Automatic,283554,2,2,8028,Very High Mileage
Volkswagen,Passat,2016,3.8,Diesel,Semi-Automatic,230086,2,5,8098,Very High Mileage
Audi,A4,2015,4.6,Petrol,Manual,215310,2,4,8893,High Mileage
Audi,A3,2008,3.3,Petrol,Automatic,159950,5,3,8101,High Mileage
Hyundai,Sonata,2005,2.0,Petrol,Semi-Automatic,139139,4,5,4817,Medium Mileage
Hyundai,Elantra,2023,4.0,Petrol,Manual,258604,3,4,9827,Very High Mileage
Audi,A3,2016,2.2,Hybrid,Automatic,284193,2,4,7916,Very High Mileage
BMW,X5,2023,3.8,Electric,Manual,255533,4,1,11689,Very High Mileage
Kia,Optima,2004,4.2,Hybrid,Semi-Automatic,231221,3,4,5875,Very High Mileage
Audi,A4,2023,3.8,Electric,Manual,201522,3,5,12769,High Mileage
Kia,Sportage,2002,3.5,Hybrid,Manual,118648,5,1,6827,Medium Mileage
Hyundai,Elantra,2005,3.1,Petrol,Automatic,170453,2,1,6790,High Mileage
Hyundai,Elantra,2021,3.9,Electric,Automatic,78429,2,1,16231,Medium Mileage
BMW,3 Series,2007,1.2,Electric,Semi-Automatic,76098,5,3,7878,Medium Mileage
Audi,Q5,2007,4.6,Hybrid,Manual,128953,2,4,9220,Medium Mileage
Hyundai,Sonata,2015,2.7,Diesel,Manual,51432,2,3,10271,Low Mileage
Hyundai,Sonata,2002,4.9,Hybrid,Semi-Automatic,197530,2,3,6649,High Mileage
Chevrolet,Malibu,2011,1.7,Diesel,Semi-Automatic,215389,5,1,4792,High Mileage
Volkswagen,Tiguan,2004,1.6,Petrol,Semi-Automatic,134151,2,4,4216,Medium Mileage
Chevrolet,Malibu,2006,3.2,Diesel,Manual,85061,3,5,7398,Medium Mileage
BMW,X5,2015,2.5,Petrol,Automatic,99827,4,2,10603,Medium Mileage
BMW,X5,2004,1.9,Electric,Semi-Automatic,143356,5,2,6332,Medium Mileage
BMW,X5,2013,3.9,Electric,Automatic,176201,3,4,11875,High Mileage
Audi,A4,2004,1.1,Hybrid,Automatic,108671,2,5,6726,Medium Mileage
Hyundai,Tucson,2011,4.4,Diesel,Automatic,132007,3,3,10659,Medium Mileage
Kia,Sportage,2006,2.6,Electric,Automatic,239235,4,5,7215,Very High Mileage
Honda,CR-V,2012,1.7,Petrol,Automatic,211733,5,3,6665,High Mileage
Audi,Q5,2016,1.3,Diesel,Automatic,141074,3,1,8878,Medium Mileage
Toyota,Camry,2011,2.4,Petrol,Semi-Automatic,110704,5,4,7585,Medium Mileage
Kia,Optima,2014,3.2,Electric,Semi-Automatic,170640,3,5,10087,High Mileage
Honda,CR-V,2018,3.4,Diesel,Automatic,87261,4,1,12654,Medium Mileage
BMW,5 Series,2017,3.4,Electric,Semi-Automatic,164190,2,2,11316,High Mileage
Toyota,Corolla,2015,1.3,Petrol,Manual,155334,2,1,6793,High Mileage
BMW,3 Series,2016,2.9,Electric,Semi-Automatic,289360,4,5,8012,Very High Mileage
Volkswagen,Passat,2023,3.1,Diesel,Manual,241457,4,5,9270,Very High Mileage
Chevrolet,Equinox,2001,1.4,Hybrid,Automatic,98192,4,4,6336,Medium Mileage
Audi,A4,2000,4.2,Petrol,Automatic,94834,5,2,7903,Medium Mileage
Ford,Explorer,2004,1.3,Electric,Automatic,88151,2,2,8336,Medium Mileage
Hyundai,Sonata,2010,3.4,Hybrid,Manual,38370,5,3,10732,Low Mileage
Ford,Focus,2016,4.1,Diesel,Manual,254750,3,3,7905,Very High Mileage
Honda,Accord,2019,4.1,Diesel,Semi-Automatic,4751,3,5,13804,Low Mileage
Audi,Q5,2005,3.5,Diesel,Semi-Automatic,233833,3,1,4423,Very High Mileage
Chevrolet,Equinox,2015,2.1,Hybrid,Automatic,210354,3,5,8992,High Mileage
Hyundai,Sonata,2003,2.6,Diesel,Semi-Automatic,247388,2,2,2652,Very High Mileage
Ford,Explorer,2005,4.2,Diesel,Automatic,124629,3,2,8807,Medium Mileage
Toyota,RAV4,2002,4.4,Petrol,Manual,8916,5,2,8921,Low Mileage
Volkswagen,Passat,2011,3.0,Electric,Manual,284441,2,1,6711,Very High Mileage
BMW,X5,2004,1.6,Petrol,Semi-Automatic,153548,3,5,3829,High Mileage
Kia,Optima,2006,4.7,Electric,Semi-Automatic,292097,2,2,6758,Very High Mileage
Volkswagen,Golf,2001,2.8,Diesel,Manual,61013,3,4,5979,Low Mileage
Kia,Sportage,2005,2.6,Hybrid,Manual,180538,2,2,5589,High Mileage
Ford,Fiesta,2008,2.4,Petrol,Semi-Automatic,158538,2,3,5729,High Mileage
Ford,Fiesta,2023,1.4,Electric,Automatic,78634,2,1,14327,Medium Mileage
Honda,CR-V,2003,3.7,Hybrid,Semi-Automatic,72093,3,2,8258,Low Mileage
Hyundai,Elantra,2003,1.6,Electric,Semi-Automatic,232233,3,3,3955,Very High Mileage
Honda,Accord,2012,4.7,Petrol,Manual,117916,4,4,10041,Medium Mileage
Honda,Civic,2006,1.8,Electric,Automatic,288220,3,3,5435,Very High Mileage
BMW,X5,2004,3.1,Petrol,Semi-Automatic,196259,3,4,4474,High Mileage
Honda,Accord,2006,3.1,Petrol,Semi-Automatic,76820,4,3,7463,Medium Mileage
Hyundai,Sonata,2005,1.1,Petrol,Manual,297669,2,1,2000,Very High Mileage
Chevrolet,Impala,2011,2.0,Petrol,Automatic,211686,4,4,6666,High Mileage
Ford,Explorer,2000,4.5,Petrol,Manual,134919,5,5,5901,Medium Mileage
Toyota,Camry,2001,3.3,Diesel,Automatic,188704,3,3,5425,High Mileage
Hyundai,Sonata,2022,2.5,Electric,Automatic,65076,5,4,15398,Low Mileage
Volkswagen,Golf,2000,3.5,Electric,Semi-Automatic,243409,2,5,4731,Very High Mileage
Chevrolet,Impala,2006,1.6,Petrol,Manual,129395,2,3,4912,Medium Mileage
Audi,A3,2023,1.5,Diesel,Automatic,292167,4,4,8156,Very High Mileage
Mercedes,GLA,2023,1.0,Diesel,Manual,239564,5,1,7208,Very High Mileage
Audi,A3,2020,1.2,Electric,Automatic,286319,2,2,9073,Very High Mileage
Toyota,Corolla,2014,3.8,Diesel,Automatic,282059,4,5,7958,Very High Mileage
Honda,CR-V,2018,2.9,Hybrid,Semi-Automatic,74117,5,3,11917,Low Mileage
Toyota,Corolla,2014,4.8,Electric,Automatic,70217,2,3,15195,Low Mileage
Chevrolet,Malibu,2018,1.2,Petrol,Semi-Automatic,35391,2,3,9992,Low Mileage
Audi,Q5,2015,3.2,Diesel,Semi-Automatic,166329,4,5,8473,High Mileage
Hyundai,Tucson,2006,4.6,Electric,Automatic,238658,3,1,9226,Very High Mileage
Hyundai,Tucson,2011,3.2,Electric,Manual,139866,5,3,9802,Medium Mileage
Mercedes,C-Class,2014,5.0,Diesel,Semi-Automatic,151529,5,4,10269,High Mileage
Kia,Sportage,2013,4.5,Electric,Manual,16971,4,2,14160,Low Mileage
Hyundai,Elantra,2011,4.1,Hybrid,Manual,32785,5,5,11844,Low Mileage
Volkswagen,Tiguan,2003,4.6,Diesel,Automatic,19576,2,5,10708,Low Mileage
Toyota,RAV4,2009,4.8,Electric,Manual,113441,4,1,11331,Medium Mileage
Kia,Sportage,2006,4.5,Hybrid,Manual,246638,4,2,6467,Very High Mileage
Volkswagen,Passat,2018,4.0,Hybrid,Manual,202262,2,4,10454,High Mileage
BMW,3 Series,2010,2.3,Electric,Manual,53742,3,2,10325,Low Mileage
Toyota,Camry,2004,3.8,Hybrid,Manual,294151,5,2,4216,Very High Mileage
Volkswagen,Golf,2001,3.4,Petrol,Manual,237430,4,2,3051,Very High Mileage
Ford,Focus,2017,3.7,Diesel,Semi-Automatic,141739,4,3,10065,Medium Mileage
Chevrolet,Equinox,2000,2.6,Electric,Semi-Automatic,166188,2,4,5376,High Mileage
Audi,Q5,2000,1.4,Hybrid,Manual,125634,5,5,3987,Medium Mileage
Hyundai,Tucson,2018,2.4,Hybrid,Manual,100932,2,4,10881,Medium Mileage
Audi,Q5,2010,4.0,Electric,Semi-Automatic,181033,3,1,9479,High Mileage
Hyundai,Sonata,2007,3.2,Diesel,Manual,213982,2,3,5120,High Mileage
Hyundai,Elantra,2019,1.7,Diesel,Manual,123664,4,3,9026,Medium Mileage
Mercedes,GLA,2019,3.5,Petrol,Semi-Automatic,253742,3,1,8225,Very High Mileage
BMW,3 Series,2007,1.5,Diesel,Semi-Automatic,10282,2,5,7494,Low Mileage
Volkswagen,Tiguan,2015,3.1,Petrol,Semi-Automatic,295220,2,1,5795,Very High Mileage
BMW,3 Series,2000,4.8,Hybrid,Manual,237133,2,1,5157,Very High Mileage
Kia,Optima,2007,4.9,Diesel,Manual,155788,5,1,7984,High Mileage
Honda,Accord,2020,2.4,Diesel,Semi-Automatic,81351,4,4,10872,Medium Mileage
Audi,A4,2020,2.2,Electric,Automatic,199392,4,2,11812,High Mileage
Honda,Accord,2012,1.3,Hybrid,Manual,257281,4,3,4854,Very High Mileage
Chevrolet,Equinox,2000,3.8,Electric,Semi-Automatic,278822,5,2,4323,Very High Mileage
Hyundai,Tucson,2021,4.2,Diesel,Semi-Automatic,215585,5,3,10288,High Mileage
Audi,Q5,2008,4.4,Petrol,Semi-Automatic,20870,3,4,10482,Low Mileage
Audi,A3,2022,2.8,Hybrid,Semi-Automatic,44239,2,5,13615,Low Mileage
BMW,5 Series,2009,4.2,Hybrid,Automatic,56873,2,3,12362,Low Mileage
Hyundai,Elantra,2009,3.3,Petrol,Automatic,1453,5,3,11570,Low Mileage
Audi,A3,2004,4.8,Petrol,Semi-Automatic,292305,3,3,4253,Very High Mileage
Mercedes,C-Class,2018,4.4,Petrol,Manual,276567,4,2,8368,Very High Mileage
Mercedes,E-Class,2018,2.7,Hybrid,Automatic,160770,3,4,11484,High Mileage
Toyota,Corolla,2007,2.8,Diesel,Manual,36288,4,1,8274,Low Mileage
Kia,Rio,2020,4.3,Petrol,Semi-Automatic,115453,3,2,12090,Medium Mileage
Audi,A4,2001,2.7,Petrol,Manual,130544,5,4,4489,Medium Mileage
BMW,5 Series,2016,4.6,Diesel,Semi-Automatic,122186,3,5,11056,Medium Mileage
Volkswagen,Tiguan,2000,3.7,Diesel,Automatic,6755,3,2,9164,Low Mileage
Volkswagen,Passat,2001,4.9,Diesel,Semi-Automatic,251811,3,3,4263,Very High Mileage
Ford,Explorer,2006,1.7,Petrol,Semi-Automatic,179625,3,5,4007,High Mileage
Toyota,Corolla,2013,3.2,Diesel,Semi-Automatic,156713,3,2,8065,High Mileage
Chevrolet,Equinox,2012,4.5,Diesel,Semi-Automatic,152203,3,3,9155,High Mileage
Volkswagen,Golf,2002,1.1,Diesel,Automatic,212399,2,5,3052,High Mileage
Chevrolet,Malibu,2005,1.6,Petrol,Automatic,281145,5,3,3077,Very High Mileage
Kia,Optima,2005,1.1,Petrol,Semi-Automatic,44195,5,5,5816,Low Mileage
Ford,Explorer,2015,4.8,Petrol,Semi-Automatic,239695,5,4,8606,Very High Mileage
Honda,Accord,2002,4.7,Petrol,Automatic,222672,5,3,6446,High Mileage
BMW,3 Series,2010,1.1,Electric,Automatic,31604,2,1,11067,Low Mileage
Toyota,RAV4,2019,4.3,Diesel,Manual,279294,3,1,8514,Very High Mileage
BMW,X5,2011,4.6,Diesel,Automatic,212129,3,1,9257,High Mileage
Volkswagen,Tiguan,2018,4.8,Electric,Semi-Automatic,176896,3,3,12762,High Mileage
Toyota,Corolla,2020,3.5,Petrol,Manual,173012,2,3,10139,High Mileage
Kia,Sportage,2016,2.0,Petrol,Manual,131907,3,3,8261,Medium Mileage
BMW,3 Series,2001,1.2,Electric,Semi-Automatic,39712,4,3,6805,Low Mileage
Volkswagen,Passat,2011,3.4,Electric,Manual,156121,4,3,9677,High Mileage
Kia,Sportage,2012,3.8,Hybrid,Semi-Automatic,228277,5,2,7934,Very High Mileage
Honda,Accord,2015,1.2,Hybrid,Manual,13093,4,2,10538,Low Mileage
Audi,A3,2006,1.4,Diesel,Manual,187887,3,2,3542,High Mileage
Ford,Explorer,2021,1.8,Diesel,Manual,189834,4,5,8403,High Mileage
Toyota,Corolla,2012,3.8,Hybrid,Semi-Automatic,48417,3,5,11531,Low Mileage
Ford,Focus,2007,1.3,Diesel,Automatic,32383,4,5,8352,Low Mileage
Hyundai,Elantra,2012,4.4,Petrol,Semi-Automatic,179403,5,3,8511,High Mileage
Toyota,Camry,2003,1.1,Diesel,Automatic,219959,3,4,3200,High Mileage
Kia,Optima,2011,1.1,Diesel,Automatic,220420,2,4,5591,High Mileage
Mercedes,C-Class,2000,2.5,Hybrid,Semi-Automatic,230751,3,1,2984,Very High Mileage
Kia,Sportage,2023,2.1,Diesel,Manual,146812,5,2,10163,Medium Mileage
Ford,Fiesta,2002,3.3,Diesel,Manual,216463,5,5,3670,High Mileage
Toyota,RAV4,2013,3.9,Diesel,Semi-Automatic,127919,3,4,9341,Medium Mileage
Ford,Fiesta,2012,4.9,Electric,Semi-Automatic,112137,4,2,12357,Medium Mileage
Kia,Rio,2018,1.4,Petrol,Semi-Automatic,292668,4,2,5046,Very High Mileage
Audi,Q5,2020,4.4,Petrol,Semi-Automatic,18372,5,1,14132,Low Mileage
Honda,Accord,2010,2.4,Electric,Semi-Automatic,272383,3,4,6052,Very High Mileage
Audi,Q5,2021,4.2,Diesel,Manual,16425,2,3,14271,Low Mileage
Toyota,RAV4,2017,3.7,Diesel,Semi-Automatic,254043,5,3,7819,Very High Mileage
BMW,5 Series,2010,3.5,Electric,Manual,229393,4,5,8012,Very High Mileage
BMW,3 Series,2008,2.1,Petrol,Automatic,266257,5,1,4774,Very High Mileage
Hyundai,Tucson,2014,4.3,Petrol,Manual,296971,4,4,6660,Very High Mileage
Hyundai,Sonata,2016,3.4,Petrol,Automatic,171956,3,3,10360,High Mileage
Kia,Sportage,2007,2.4,Petrol,Manual,118305,4,5,6233,Medium Mileage
Honda,Accord,2015,2.2,Hybrid,Manual,112328,4,3,9553,Medium Mileage
Hyundai,Elantra,2008,4.6,Electric,Semi-Automatic,103664,2,2,11026,Medium Mileage
Mercedes,GLA,2017,2.4,Diesel,Automatic,72130,3,3,11657,Low Mileage
Ford,Fiesta,2009,2.9,Hybrid,Semi-Automatic,6037,5,2,10579,Low Mileage
BMW,3 Series,2020,2.1,Petrol,Manual,50793,3,3,11184,Low Mileage
Audi,A4,2003,2.3,Hybrid,Semi-Automatic,191174,5,3,4476,High Mileage
Volkswagen,Passat,2021,2.8,Petrol,Manual,134173,2,5,10516,Medium Mileage
Ford,Explorer,2023,2.4,Petrol,Automatic,22168,5,4,14456,Low Mileage
Kia,Optima,2009,3.3,Hybrid,Automatic,33225,4,4,11935,Low Mileage
Hyundai,Elantra,2009,4.3,Petrol,Manual,29548,4,1,10509,Low Mileage
Volkswagen,Passat,2004,3.6,Electric,Automatic,40858,2,2,11582,Low Mileage
Volkswagen,Tiguan,2022,3.4,Petrol,Automatic,184951,4,2,11900,High Mileage
Mercedes,C-Class,2021,3.7,Hybrid,Semi-Automatic,19065,4,5,14718,Low Mileage
Mercedes,E-Class,2007,2.8,Hybrid,Automatic,146189,4,3,8576,Medium Mileage
Mercedes,E-Class,2012,4.6,Petrol,Semi-Automatic,204744,3,2,8205,High Mileage
Chevrolet,Equinox,2007,3.3,Diesel,Semi-Automatic,114787,4,3,7204,Medium Mileage
Mercedes,C-Class,2005,4.5,Petrol,Semi-Automatic,292008,5,2,4259,Very High Mileage
BMW,3 Series,2022,4.8,Petrol,Automatic,85532,3,5,15289,Medium Mileage
BMW,5 Series,2019,2.3,Electric,Semi-Automatic,212627,2,1,9847,High Mileage
Volkswagen,Tiguan,2016,3.9,Electric,Automatic,249972,3,1,11300,Very High Mileage
Toyota,RAV4,2018,2.8,Hybrid,Semi-Automatic,134787,4,1,10604,Medium Mileage
Ford,Explorer,2008,3.7,Diesel,Semi-Automatic,118324,3,1,7833,Medium Mileage
BMW,5 Series,2014,3.9,Petrol,Automatic,69238,5,3,12315,Low Mileage
Toyota,RAV4,2009,5.0,Electric,Manual,177043,2,3,10259,High Mileage
Audi,A4,2019,1.6,Petrol,Semi-Automatic,126184,4,2,8876,Medium Mileage
Audi,Q5,2007,1.5,Diesel,Manual,107002,5,2,5559,Medium Mileage
Kia,Sportage,2003,1.6,Hybrid,Semi-Automatic,259664,3,4,2406,Very High Mileage
Toyota,RAV4,2018,1.2,Petrol,Semi-Automatic,108338,3,3,8533,Medium Mileage
Chevrolet,Malibu,2015,4.9,Hybrid,Manual,97726,3,5,12545,Medium Mileage
BMW,X5,2011,4.6,Electric,Semi-Automatic,232629,3,2,9347,Very High Mileage
Audi,Q5,2007,3.3,Electric,Automatic,101386,5,4,10972,Medium Mileage
Hyundai,Sonata,2023,1.9,Hybrid,Semi-Automatic,102533,5,5,11849,Medium Mileage
Hyundai,Elantra,2003,4.2,Hybrid,Semi-Automatic,141075,3,4,7378,Medium Mileage
Hyundai,Tucson,2003,3.1,Diesel,Semi-Automatic,173418,2,3,4631,High Mileage
Chevrolet,Equinox,2010,3.8,Petrol,Automatic,285401,2,2,6691,Very High Mileage
Honda,Civic,2018,2.9,Diesel,Automatic,292244,3,4,8055,Very High Mileage
Audi,A3,2014,3.9,Diesel,Semi-Automatic,17369,3,3,11852,Low Mileage
Ford,Explorer,2002,4.3,Diesel,Manual,115187,5,2,6696,Medium Mileage
Toyota,Camry,2003,1.1,Hybrid,Semi-Automatic,96140,5,2,5177,Medium Mileage
Honda,Civic,2003,4.1,Electric,Manual,16736,2,3,10765,Low Mileage
Ford,Fiesta,2006,1.1,Petrol,Automatic,211012,3,5,4279,High Mileage
Chevrolet,Impala,2023,1.7,Petrol,Automatic,1631,5,2,14167,Low Mileage
Hyundai,Elantra,2022,2.7,Electric,Manual,279475,2,3,9810,Very High Mileage
Chevrolet,Impala,2019,4.0,Hybrid,Semi-Automatic,124977,3,3,12300,Medium Mileage
Honda,Accord,2000,3.7,Diesel,Automatic,18159,3,1,8936,Low Mileage
Toyota,Camry,2006,3.0,Petrol,Automatic,169890,5,1,7002,High Mileage
Hyundai,Tucson,2011,1.0,Diesel,Manual,184645,3,3,4707,High Mileage
Kia,Sportage,2020,1.6,Electric,Automatic,81288,5,4,13574,Medium Mileage
Toyota,Corolla,2011,1.1,Electric,Manual,198502,3,2,6529,High Mileage
Hyundai,Tucson,2000,1.6,Petrol,Manual,51098,4,2,4678,Low Mileage
Audi,A4,2005,4.1,Electric,Manual,266230,5,4,6375,Very High Mileage
Honda,Civic,2017,4.3,Petrol,Automatic,140185,4,3,12196,Medium Mileage
Hyundai,Elantra,2001,2.5,Electric,Semi-Automatic,179706,5,2,5305,High Mileage
Audi,A3,2018,2.7,Hybrid,Automatic,160171,5,1,11496,High Mileage
Audi,A3,2018,4.1,Petrol,Manual,206059,5,3,9478,High Mileage
Honda,Civic,2011,1.8,Hybrid,Semi-Automatic,273414,3,4,4731,Very High Mileage
Chevrolet,Malibu,2019,3.4,Diesel,Semi-Automatic,257955,3,1,8040,Very High Mileage
Volkswagen,Passat,2023,1.7,Hybrid,Manual,48544,3,1,12729,Low Mileage
Chevrolet,Impala,2021,4.2,Hybrid,Automatic,17008,5,3,16759,Low Mileage
Ford,Explorer,2016,3.3,Petrol,Manual,270132,4,2,6797,Very High Mileage
Hyundai,Tucson,2020,3.7,Diesel,Manual,213939,5,5,9521,High Mileage
Kia,Sportage,2014,3.5,Electric,Manual,57902,2,2,12641,Low Mileage
Toyota,RAV4,2000,2.7,Petrol,Manual,63178,3,3,5536,Low Mileage
Mercedes,C-Class,2005,1.1,Hybrid,Automatic,255461,2,4,4090,Very High Mileage
BMW,X5,2003,4.2,Hybrid,Automatic,122228,5,3,9255,Medium Mileage
Volkswagen,Passat,2013,4.2,Petrol,Automatic,127524,3,5,11149,Medium Mileage
Ford,Focus,2006,4.8,Electric,Semi-Automatic,102424,4,3,10651,Medium Mileage
Kia,Sportage,2018,1.8,Hybrid,Automatic,9277,5,2,13614,Low Mileage
Ford,Explorer,2014,1.3,Diesel,Automatic,136281,3,1,8374,Medium Mileage
Ford,Explorer,2008,1.4,Petrol,Semi-Automatic,82203,5,1,6255,Medium Mileage
Chevrolet,Equinox,2021,3.1,Diesel,Manual,277817,5,3,7943,Very High Mileage
Hyundai,Sonata,2017,4.4,Hybrid,Semi-Automatic,248658,5,4,9626,Very High Mileage
Audi,A3,2023,1.5,Electric,Semi-Automatic,109856,2,1,12302,Medium Mileage
Hyundai,Elantra,2011,3.0,Electric,Semi-Automatic,131585,4,5,9768,Medium Mileage
Audi,A3,2010,1.6,Petrol,Automatic,173267,3,1,6734,High Mileage
BMW,X5,2010,3.6,Diesel,Manual,148488,4,2,7730,Medium Mileage
Chevrolet,Equinox,2013,4.2,Diesel,Semi-Automatic,102212,4,5,10155,Medium Mileage
Mercedes,GLA,2021,4.6,Electric,Manual,20503,2,2,16589,Low Mileage
Mercedes,E-Class,2022,3.3,Petrol,Automatic,57797,5,3,14344,Low Mileage
Volkswagen,Tiguan,2001,4.9,Hybrid,Automatic,85649,5,3,10087,Medium Mileage
Ford,Focus,2019,2.0,Hybrid,Manual,68443,3,1,11431,Low Mileage
Audi,A4,2020,4.7,Petrol,Automatic,128780,2,5,13724,Medium Mileage
Chevrolet,Malibu,2011,3.2,Diesel,Manual,23945,3,1,10121,Low Mileage
Honda,CR-V,2009,3.7,Diesel,Semi-Automatic,214263,3,4,6214,High Mileage
Chevrolet,Equinox,2010,4.9,Hybrid,Automatic,209826,5,2,10303,High Mileage
Honda,CR-V,2013,1.0,Electric,Semi-Automatic,31173,3,3,10376,Low Mileage
Kia,Rio,2002,4.5,Diesel,Manual,181732,3,1,5565,High Mileage
Kia,Sportage,2009,4.3,Petrol,Manual,206372,3,1,6972,High Mileage
Chevrolet,Impala,2006,2.0,Electric,Automatic,35063,4,5,10698,Low Mileage
Ford,Focus,2002,2.2,Diesel,Semi-Automatic,132138,5,2,4257,Medium Mileage
Hyundai,Tucson,2014,4.6,Electric,Automatic,227591,5,3,11848,Very High Mileage
Audi,A3,2007,1.0,Diesel,Semi-Automatic,104108,5,4,5117,Medium Mileage
Ford,Fiesta,2001,4.1,Petrol,Automatic,113204,3,3,7735,Medium Mileage
Ford,Fiesta,2013,4.6,Petrol,Manual,103598,5,4,10528,Medium Mileage
